COUNTRY,GDPCAP,STI,HDI,total_cases,total_deaths,stringency_index
Cape Verde,6222.554,4.371597439,0.654,1463,17,79.17
Cape Verde,6222.554,4.371597439,0.654,1499,18,79.17
Cape Verde,6222.554,4.371597439,0.654,1542,18,79.17
Cape Verde,6222.554,4.371597439,0.654,1553,19,79.17
Cape Verde,6222.554,4.371597439,0.654,1553,19,79.17
Cape Verde,6222.554,4.371597439,0.654,1591,19,79.17
Cape Verde,6222.554,4.371597439,0.654,1698,19,79.17
Cape Verde,6222.554,4.371597439,0.654,1722,19,79.17
Cape Verde,6222.554,4.220389669,0.654,1780,19,68.06
Cape Verde,6222.554,4.220389669,0.654,1837,19,68.06
Cape Verde,6222.554,4.220389669,0.654,1894,19,68.06
Cape Verde,6222.554,4.220389669,0.654,1939,20,68.06
Cape Verde,6222.554,4.220389669,0.654,2014,21,68.06
Cape Verde,6222.554,4.220389669,0.654,2043,21,68.06
Cape Verde,6222.554,4.220389669,0.654,2071,21,68.06
Cape Verde,6222.554,4.220389669,0.654,2107,21,68.06
Cape Verde,6222.554,4.220389669,0.654,2154,21,68.06
Cape Verde,6222.554,4.220389669,0.654,2190,21,68.06
Cape Verde,6222.554,4.220389669,0.654,2220,22,68.06
Cape Verde,6222.554,4.220389669,0.654,2258,22,68.06
Cape Verde,6222.554,4.178685711,0.654,2307,22,65.28
Cape Verde,6222.554,4.178685711,0.654,2328,22,65.28
Cape Verde,6222.554,4.178685711,0.654,2354,22,65.28
Cape Verde,6222.554,4.178685711,0.654,2373,23,65.28
Cape Verde,6222.554,4.178685711,0.654,2373,23,65.28
Cape Verde,6222.554,4.178685711,0.654,2451,23,65.28
Cape Verde,6222.554,4.178685711,0.654,2480,24,65.28
Cape Verde,6222.554,4.178685711,0.654,2547,24,65.28
Cape Verde,6222.554,4.178685711,0.654,2583,25,65.28
Cape Verde,6222.554,4.178685711,0.654,2631,26,65.28
Cape Verde,6222.554,4.178685711,0.654,2689,27,65.28
Cape Verde,6222.554,4.178685711,0.654,2734,27,65.28
Cape Verde,6222.554,4.178685711,0.654,2780,29,65.28
Cape Verde,6222.554,4.178685711,0.654,2835,32,65.28
Cape Verde,6222.554,4.178685711,0.654,2858,32,65.28
Cape Verde,6222.554,4.178685711,0.654,2883,32,65.28
Cape Verde,6222.554,4.178685711,0.654,2920,33,65.28
Cape Verde,6222.554,4.178685711,0.654,3000,33,65.28
Cape Verde,6222.554,4.178685711,0.654,3073,33,65.28
Cape Verde,6222.554,4.178685711,0.654,3136,33,65.28
Cape Verde,6222.554,4.178685711,0.654,3163,34,65.28
Cape Verde,6222.554,4.178685711,0.654,3179,35,65.28
Cape Verde,6222.554,4.178685711,0.654,3203,36,65.28
Cape Verde,6222.554,4.178685711,0.654,3253,36,65.28
Cape Verde,6222.554,4.178685711,0.654,3321,36,65.28
Cape Verde,6222.554,4.178685711,0.654,3368,37,65.28
Cape Verde,6222.554,4.178685711,0.654,3412,37,65.28
Cape Verde,6222.554,4.178685711,0.654,3455,37,65.28
Cape Verde,6222.554,4.178685711,0.654,3509,37,65.28
Cape Verde,6222.554,4.178685711,0.654,3532,37,65.28
Cape Verde,6222.554,4.178685711,0.654,3568,37,65.28
Cape Verde,6222.554,4.178685711,0.654,3630,38,65.28
Cape Verde,6222.554,4.178685711,0.654,3699,38,65.28
Cape Verde,6222.554,4.178685711,0.654,3745,38,65.28
Cape Verde,6222.554,4.178685711,0.654,3778,39,65.28
Cape Verde,6222.554,4.178685711,0.654,3852,40,65.28
Cape Verde,6222.554,4.233816608,0.654,3884,40,68.98
Cape Verde,6222.554,4.233816608,0.654,3970,40,68.98
Cape Verde,6222.554,4.233816608,0.654,4048,41,68.98
Cape Verde,6222.554,4.233816608,0.654,4125,41,68.98
Cape Verde,6222.554,4.233816608,0.654,4200,41,68.98
Cape Verde,6222.554,4.233816608,0.654,4275,42,68.98
Cape Verde,6222.554,4.233816608,0.654,4330,42,68.98
Cape Verde,6222.554,4.233816608,0.654,4358,42,68.98
Cape Verde,6222.554,4.233816608,0.654,4400,42,68.98
Cape Verde,6222.554,4.233816608,0.654,4473,43,68.98
Cape Verde,6222.554,4.233816608,0.654,4557,43,68.98
Cape Verde,6222.554,4.233816608,0.654,4651,44,68.98
Cape Verde,6222.554,4.233816608,0.654,4711,44,68.98
Cape Verde,6222.554,4.233816608,0.654,4813,44,68.98
Cape Verde,6222.554,4.233816608,0.654,4839,45,68.98
Cape Verde,6222.554,4.233816608,0.654,4904,46,68.98
Cape Verde,6222.554,4.233816608,0.654,4978,47,68.98
Cape Verde,6222.554,4.233816608,0.654,5063,49,68.98
Cape Verde,6222.554,4.233816608,0.654,5141,50,68.98
Cape Verde,6222.554,4.233816608,0.654,5186,50,68.98
Cape Verde,6222.554,4.233816608,0.654,5257,51,68.98
Cape Verde,6222.554,4.233816608,0.654,5257,51,68.98
Cape Verde,6222.554,4.233816608,0.654,5281,52,68.98
Cape Verde,6222.554,4.233816608,0.654,5412,54,68.98
Cape Verde,6222.554,4.233816608,0.654,5479,55,68.98
Cape Verde,6222.554,4.233816608,0.654,5628,55,68.98
Cape Verde,6222.554,4.233816608,0.654,5701,56,68.98
Cape Verde,6222.554,4.233816608,0.654,5771,57,68.98
Cape Verde,6222.554,4.233816608,0.654,5817,59,68.98
Cape Verde,6222.554,4.233816608,0.654,5900,59,68.98
Cape Verde,6222.554,4.233816608,0.654,6024,60,68.98
Cape Verde,6222.554,4.233816608,0.654,6126,61,68.98
Cape Verde,6222.554,4.233816608,0.654,6205,62,68.98
Cape Verde,6222.554,4.233816608,0.654,6296,62,68.98
Cape Verde,6222.554,4.233816608,0.654,6360,65,68.98
Cape Verde,6222.554,4.233816608,0.654,6433,68,68.98
Cape Verde,6222.554,4.233816608,0.654,6518,69,68.98
Cape Verde,6222.554,4.233816608,0.654,6624,71,68.98
Cape Verde,6222.554,4.233816608,0.654,6717,71,68.98
Cape Verde,6222.554,4.233816608,0.654,6809,73,68.98
Cape Verde,6222.554,4.233816608,0.654,6913,74,68.98
Cape Verde,6222.554,0,0.654,7072,75,0
Cape Verde,6222.554,0,0.654,7155,75,0
Cape Verde,6222.554,0,0.654,7254,77,0
Cape Verde,6222.554,0,0.654,7371,79,0
Cape Verde,6222.554,0,0.654,7444,79,0
Cape Verde,6222.554,0,0.654,7526,82,0
Cape Verde,6222.554,0,0.654,7638,85,0
Cape Verde,6222.554,0,0.654,7752,86,0
Cayman Islands,49903.029,3.854817532,0,1,0,47.22
Cayman Islands,49903.029,3.854817532,0,3,1,47.22
Cayman Islands,49903.029,3.854817532,0,3,1,47.22
Cayman Islands,49903.029,4.000583182,0,3,1,54.63
Cayman Islands,49903.029,4.127779338,0,3,1,62.04
Cayman Islands,49903.029,4.34185547,0,3,1,76.85
Cayman Islands,49903.029,4.34185547,0,3,1,76.85
Cayman Islands,49903.029,4.34185547,0,6,1,76.85
Cayman Islands,49903.029,4.507998274,0,8,1,90.74
Cayman Islands,49903.029,4.507998274,0,8,1,90.74
Cayman Islands,49903.029,4.507998274,0,8,1,90.74
Cayman Islands,49903.029,4.507998274,0,12,1,90.74
Cayman Islands,49903.029,4.507998274,0,14,1,90.74
Cayman Islands,49903.029,4.507998274,0,22,1,90.74
Cayman Islands,49903.029,4.507998274,0,28,1,90.74
Cayman Islands,49903.029,4.507998274,0,29,1,90.74
Cayman Islands,49903.029,4.507998274,0,35,1,90.74
Cayman Islands,49903.029,4.507998274,0,39,1,90.74
Cayman Islands,49903.029,4.507998274,0,39,1,90.74
Cayman Islands,49903.029,4.507998274,0,45,1,90.74
Cayman Islands,49903.029,4.507998274,0,45,1,90.74
Cayman Islands,49903.029,4.507998274,0,45,1,90.74
Cayman Islands,49903.029,4.507998274,0,45,1,90.74
Cayman Islands,49903.029,4.507998274,0,53,1,90.74
Cayman Islands,49903.029,4.507998274,0,53,1,90.74
Cayman Islands,49903.029,4.507998274,0,53,1,90.74
Cayman Islands,49903.029,4.507998274,0,54,1,90.74
Cayman Islands,49903.029,4.547964712,0,60,1,94.44
Cayman Islands,49903.029,4.547964712,0,61,1,94.44
Cayman Islands,49903.029,4.547964712,0,61,1,94.44
Cayman Islands,49903.029,4.547964712,0,61,1,94.44
Cayman Islands,49903.029,4.547964712,0,61,1,94.44
Cayman Islands,49903.029,4.547964712,0,66,1,94.44
Cayman Islands,49903.029,4.547964712,0,66,1,94.44
Cayman Islands,49903.029,4.547964712,0,66,1,94.44
Cayman Islands,49903.029,4.547964712,0,66,1,94.44
Cayman Islands,49903.029,4.547964712,0,66,1,94.44
Cayman Islands,49903.029,4.547964712,0,70,1,94.44
Cayman Islands,49903.029,4.547964712,0,70,1,94.44
Cayman Islands,49903.029,4.547964712,0,70,1,94.44
Cayman Islands,49903.029,4.547964712,0,70,1,94.44
Cayman Islands,49903.029,4.547964712,0,73,1,94.44
Cayman Islands,49903.029,4.547964712,0,73,1,94.44
Cayman Islands,49903.029,4.547964712,0,74,1,94.44
Cayman Islands,49903.029,4.547964712,0,74,1,94.44
Cayman Islands,49903.029,4.547964712,0,74,1,94.44
Cayman Islands,49903.029,4.383151002,0,75,1,80.09
Cayman Islands,49903.029,4.347823313,0,75,1,77.31
Cayman Islands,49903.029,4.347823313,0,78,1,77.31
Cayman Islands,49903.029,4.347823313,0,78,1,77.31
Cayman Islands,49903.029,4.347823313,0,81,1,77.31
Cayman Islands,49903.029,4.347823313,0,81,1,77.31
Cayman Islands,49903.029,4.347823313,0,81,1,77.31
Cayman Islands,49903.029,4.347823313,0,84,1,77.31
Cayman Islands,49903.029,4.347823313,0,85,1,77.31
Cayman Islands,49903.029,4.347823313,0,85,1,77.31
Cayman Islands,49903.029,4.347823313,0,93,1,77.31
Cayman Islands,49903.029,4.347823313,0,93,1,77.31
Cayman Islands,49903.029,4.347823313,0,94,1,77.31
Cayman Islands,49903.029,4.347823313,0,94,1,77.31
Cayman Islands,49903.029,4.347823313,0,94,1,77.31
Cayman Islands,49903.029,4.347823313,0,111,1,77.31
Cayman Islands,49903.029,4.347823313,0,111,1,77.31
Cayman Islands,49903.029,4.347823313,0,111,1,77.31
Cayman Islands,49903.029,4.347823313,0,121,1,77.31
Cayman Islands,49903.029,4.347823313,0,129,1,77.31
Cayman Islands,49903.029,4.347823313,0,129,1,77.31
Cayman Islands,49903.029,4.347823313,0,134,1,77.31
Cayman Islands,49903.029,4.347823313,0,137,1,77.31
Cayman Islands,49903.029,4.347823313,0,140,1,77.31
Cayman Islands,49903.029,4.347823313,0,140,1,77.31
Cayman Islands,49903.029,4.347823313,0,141,1,77.31
Cayman Islands,49903.029,4.347823313,0,141,1,77.31
Cayman Islands,49903.029,4.347823313,0,141,1,77.31
Cayman Islands,49903.029,4.347823313,0,150,1,77.31
Cayman Islands,49903.029,4.347823313,0,151,1,77.31
Cayman Islands,49903.029,4.347823313,0,156,1,77.31
Cayman Islands,49903.029,4.347823313,0,160,1,77.31
Cayman Islands,49903.029,4.347823313,0,164,1,77.31
Cayman Islands,49903.029,4.347823313,0,164,1,77.31
Cayman Islands,49903.029,4.347823313,0,164,1,77.31
Cayman Islands,49903.029,4.347823313,0,171,1,77.31
Cayman Islands,49903.029,4.347823313,0,176,1,77.31
Cayman Islands,49903.029,4.347823313,0,180,1,77.31
Cayman Islands,49903.029,4.347823313,0,180,1,77.31
Cayman Islands,49903.029,4.347823313,0,187,1,77.31
Cayman Islands,49903.029,4.347823313,0,187,1,77.31
Cayman Islands,49903.029,4.347823313,0,187,1,77.31
Cayman Islands,49903.029,4.347823313,0,187,1,77.31
Cayman Islands,49903.029,4.347823313,0,193,1,77.31
Cayman Islands,49903.029,4.347823313,0,193,1,77.31
Cayman Islands,49903.029,4.192680463,0,193,1,66.2
Cayman Islands,49903.029,4.192680463,0,195,1,66.2
Cayman Islands,49903.029,4.192680463,0,195,1,66.2
Cayman Islands,49903.029,3.939443601,0,195,1,51.39
Cayman Islands,49903.029,3.939443601,0,195,1,51.39
Cayman Islands,49903.029,3.939443601,0,195,1,51.39
Cayman Islands,49903.029,3.939443601,0,196,1,51.39
Cayman Islands,49903.029,3.939443601,0,196,1,51.39
Cayman Islands,49903.029,3.939443601,0,196,1,51.39
Cayman Islands,49903.029,3.939443601,0,196,1,51.39
Cayman Islands,49903.029,3.939443601,0,196,1,51.39
Cayman Islands,49903.029,3.939443601,0,199,1,51.39
Cayman Islands,49903.029,3.939443601,0,200,1,51.39
Cayman Islands,49903.029,0,0,201,1,0
Cayman Islands,49903.029,0,0,201,1,0
Cayman Islands,49903.029,0,0,201,1,0
Cayman Islands,49903.029,0,0,201,1,0
Cayman Islands,49903.029,0,0,201,1,0
Cayman Islands,49903.029,0,0,201,1,0
Cayman Islands,49903.029,0,0,201,1,0
Cayman Islands,49903.029,0,0,201,1,0
Cayman Islands,49903.029,0,0,201,1,0
Cayman Islands,49903.029,0,0,201,1,0
Cayman Islands,49903.029,0,0,201,1,0
Cayman Islands,49903.029,0,0,201,1,0
Cayman Islands,49903.029,0,0,201,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,203,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,205,1,0
Cayman Islands,49903.029,0,0,207,1,0
Cayman Islands,49903.029,0,0,208,1,0
Cayman Islands,49903.029,0,0,208,1,0
Cayman Islands,49903.029,0,0,208,1,0
Cayman Islands,49903.029,0,0,208,1,0
Cayman Islands,49903.029,0,0,208,1,0
Cayman Islands,49903.029,0,0,208,1,0
Cayman Islands,49903.029,0,0,208,1,0
Cayman Islands,49903.029,0,0,208,1,0
Cayman Islands,49903.029,0,0,209,1,0
Cayman Islands,49903.029,0,0,209,1,0
Cayman Islands,49903.029,0,0,209,1,0
Cayman Islands,49903.029,0,0,210,1,0
Cayman Islands,49903.029,0,0,210,1,0
Cayman Islands,49903.029,0,0,210,1,0
Cayman Islands,49903.029,0,0,210,1,0
Cayman Islands,49903.029,0,0,210,1,0
Cayman Islands,49903.029,0,0,210,1,0
Cayman Islands,49903.029,0,0,210,1,0
Cayman Islands,49903.029,0,0,211,1,0
Cayman Islands,49903.029,0,0,211,1,0
Cayman Islands,49903.029,0,0,211,1,0
Cayman Islands,49903.029,0,0,211,1,0
Cayman Islands,49903.029,0,0,213,1,0
Cayman Islands,49903.029,0,0,213,1,0
Cayman Islands,49903.029,0,0,213,1,0
Cayman Islands,49903.029,0,0,213,1,0
Cayman Islands,49903.029,0,0,213,1,0
Cayman Islands,49903.029,0,0,213,1,0
Cayman Islands,49903.029,0,0,214,1,0
Cayman Islands,49903.029,0,0,214,1,0
Cayman Islands,49903.029,0,0,221,1,0
Cayman Islands,49903.029,0,0,221,1,0
Cayman Islands,49903.029,0,0,221,1,0
Cayman Islands,49903.029,0,0,221,1,0
Cayman Islands,49903.029,0,0,225,1,0
Cayman Islands,49903.029,0,0,225,1,0
Cayman Islands,49903.029,0,0,233,1,0
Cayman Islands,49903.029,0,0,233,1,0
Cayman Islands,49903.029,0,0,233,1,0
Central African Republic,661.24,2.407845604,0.367,1,0,11.11
Central African Republic,661.24,2.407845604,0.367,1,0,11.11
Central African Republic,661.24,2.407845604,0.367,1,0,11.11
Central African Republic,661.24,2.407845604,0.367,1,0,11.11
Central African Republic,661.24,2.407845604,0.367,1,0,11.11
Central African Republic,661.24,2.407845604,0.367,1,0,11.11
Central African Republic,661.24,2.407845604,0.367,3,0,11.11
Central African Republic,661.24,2.407845604,0.367,4,0,11.11
Central African Republic,661.24,2.407845604,0.367,4,0,11.11
Central African Republic,661.24,2.407845604,0.367,4,0,11.11
Central African Republic,661.24,4.227125673,0.367,4,0,68.52
Central African Republic,661.24,4.227125673,0.367,5,0,68.52
Central African Republic,661.24,4.227125673,0.367,5,0,68.52
Central African Republic,661.24,4.227125673,0.367,6,0,68.52
Central African Republic,661.24,4.227125673,0.367,6,0,68.52
Central African Republic,661.24,4.227125673,0.367,6,0,68.52
Central African Republic,661.24,4.227125673,0.367,6,0,68.52
Central African Republic,661.24,4.227125673,0.367,8,0,68.52
Central African Republic,661.24,4.227125673,0.367,8,0,68.52
Central African Republic,661.24,4.227125673,0.367,8,0,68.52
Central African Republic,661.24,4.227125673,0.367,9,0,68.52
Central African Republic,661.24,4.227125673,0.367,9,0,68.52
Central African Republic,661.24,4.227125673,0.367,9,0,68.52
Central African Republic,661.24,4.227125673,0.367,9,0,68.52
Central African Republic,661.24,4.227125673,0.367,10,0,68.52
Central African Republic,661.24,4.227125673,0.367,11,0,68.52
Central African Republic,661.24,4.227125673,0.367,11,0,68.52
Central African Republic,661.24,4.227125673,0.367,11,0,68.52
Central African Republic,661.24,4.227125673,0.367,11,0,68.52
Central African Republic,661.24,4.227125673,0.367,11,0,68.52
Central African Republic,661.24,4.227125673,0.367,11,0,68.52
Central African Republic,661.24,4.227125673,0.367,11,0,68.52
Central African Republic,661.24,4.227125673,0.367,12,0,68.52
Central African Republic,661.24,4.227125673,0.367,12,0,68.52
Central African Republic,661.24,4.227125673,0.367,12,0,68.52
Central African Republic,661.24,4.227125673,0.367,12,0,68.52
Central African Republic,661.24,4.227125673,0.367,12,0,68.52
Central African Republic,661.24,4.227125673,0.367,14,0,68.52
Central African Republic,661.24,4.227125673,0.367,16,0,68.52
Central African Republic,661.24,4.227125673,0.367,17,0,68.52
Central African Republic,661.24,4.227125673,0.367,19,0,68.52
Central African Republic,661.24,4.227125673,0.367,19,0,68.52
Central African Republic,661.24,4.227125673,0.367,19,0,68.52
Central African Republic,661.24,4.227125673,0.367,50,0,68.52
Central African Republic,661.24,4.227125673,0.367,50,0,68.52
Central African Republic,661.24,4.227125673,0.367,50,0,68.52
Central African Republic,661.24,4.227125673,0.367,50,0,68.52
Central African Republic,661.24,4.227125673,0.367,72,0,68.52
Central African Republic,661.24,4.227125673,0.367,72,0,68.52
Central African Republic,661.24,4.227125673,0.367,72,0,68.52
Central African Republic,661.24,4.227125673,0.367,94,0,68.52
Central African Republic,661.24,4.227125673,0.367,94,0,68.52
Central African Republic,661.24,4.227125673,0.367,94,0,68.52
Central African Republic,661.24,4.329811863,0.367,94,0,75.93
Central African Republic,661.24,4.329811863,0.367,143,0,75.93
Central African Republic,661.24,4.329811863,0.367,143,0,75.93
Central African Republic,661.24,4.329811863,0.367,179,0,75.93
Central African Republic,661.24,4.329811863,0.367,179,0,75.93
Central African Republic,661.24,4.329811863,0.367,179,0,75.93
Central African Republic,661.24,4.329811863,0.367,197,0,75.93
Central African Republic,661.24,4.329811863,0.367,221,0,75.93
Central African Republic,661.24,4.329811863,0.367,301,0,75.93
Central African Republic,661.24,4.329811863,0.367,327,0,75.93
Central African Republic,661.24,4.329811863,0.367,327,0,75.93
Central African Republic,661.24,4.329811863,0.367,336,0,75.93
Central African Republic,661.24,4.329811863,0.367,411,0,75.93
Central African Republic,661.24,4.329811863,0.367,411,0,75.93
Central African Republic,661.24,4.329811863,0.367,436,0,75.93
Central African Republic,661.24,4.329811863,0.367,479,0,75.93
Central African Republic,661.24,4.329811863,0.367,552,1,75.93
Central African Republic,661.24,4.329811863,0.367,604,1,75.93
Central African Republic,661.24,4.329811863,0.367,652,1,75.93
Central African Republic,661.24,4.329811863,0.367,671,1,75.93
Central African Republic,661.24,4.329811863,0.367,702,1,75.93
Central African Republic,661.24,4.329811863,0.367,755,1,75.93
Central African Republic,661.24,4.329811863,0.367,874,1,75.93
Central African Republic,661.24,4.329811863,0.367,962,1,75.93
Central African Republic,661.24,4.329811863,0.367,1011,2,75.93
Central African Republic,661.24,4.329811863,0.367,1069,4,75.93
Central African Republic,661.24,4.329811863,0.367,1173,4,75.93
Central African Republic,661.24,4.329811863,0.367,1189,4,75.93
Central African Republic,661.24,4.329811863,0.367,1288,4,75.93
Central African Republic,661.24,4.329811863,0.367,1451,4,75.93
Central African Republic,661.24,4.329811863,0.367,1570,5,75.93
Central African Republic,661.24,4.329811863,0.367,1634,5,75.93
Central African Republic,661.24,4.329811863,0.367,1850,5,75.93
Central African Republic,661.24,4.329811863,0.367,1888,5,75.93
Central African Republic,661.24,4.171459912,0.367,1952,6,64.81
Central African Republic,661.24,4.171459912,0.367,2044,7,64.81
Central African Republic,661.24,4.171459912,0.367,2057,7,64.81
Central African Republic,661.24,4.171459912,0.367,2057,7,64.81
Central African Republic,661.24,4.171459912,0.367,2222,7,64.81
Central African Republic,661.24,4.171459912,0.367,2289,10,64.81
Central African Republic,661.24,4.171459912,0.367,2410,14,64.81
Central African Republic,661.24,4.171459912,0.367,2564,18,64.81
Central African Republic,661.24,4.171459912,0.367,2605,19,64.81
Central African Republic,661.24,4.171459912,0.367,2605,19,64.81
Central African Republic,661.24,4.171459912,0.367,2808,23,64.81
Central African Republic,661.24,4.171459912,0.367,2808,23,64.81
Central African Republic,661.24,4.171459912,0.367,2963,30,64.81
Central African Republic,661.24,4.171459912,0.367,3051,37,64.81
Central African Republic,661.24,4.171459912,0.367,3099,38,64.81
Central African Republic,661.24,4.171459912,0.367,3244,40,64.81
Central African Republic,661.24,4.171459912,0.367,3340,40,64.81
Central African Republic,661.24,4.171459912,0.367,3429,45,64.81
Central African Republic,661.24,4.171459912,0.367,3429,45,64.81
Central African Republic,661.24,4.171459912,0.367,3613,47,64.81
Central African Republic,661.24,4.171459912,0.367,3745,47,64.81
Central African Republic,661.24,4.171459912,0.367,3745,47,64.81
Central African Republic,661.24,4.171459912,0.367,3823,48,64.81
Central African Republic,661.24,4.171459912,0.367,3918,48,64.81
Central African Republic,661.24,4.171459912,0.367,3969,48,64.81
Central African Republic,661.24,4.171459912,0.367,3969,48,64.81
Central African Republic,661.24,4.171459912,0.367,4033,52,64.81
Central African Republic,661.24,4.171459912,0.367,4071,52,64.81
Central African Republic,661.24,4.171459912,0.367,4109,52,64.81
Central African Republic,661.24,4.171459912,0.367,4200,52,64.81
Central African Republic,661.24,4.171459912,0.367,4259,53,64.81
Central African Republic,661.24,4.171459912,0.367,4288,53,64.81
Central African Republic,661.24,4.171459912,0.367,4288,53,64.81
Central African Republic,661.24,3.983413002,0.367,4321,53,53.7
Central African Republic,661.24,3.983413002,0.367,4356,53,53.7
Central African Republic,661.24,3.983413002,0.367,4362,53,53.7
Central African Republic,661.24,3.983413002,0.367,4373,53,53.7
Central African Republic,661.24,3.983413002,0.367,4389,53,53.7
Central African Republic,661.24,3.983413002,0.367,4485,55,53.7
Central African Republic,661.24,3.983413002,0.367,4485,55,53.7
Central African Republic,661.24,3.983413002,0.367,4548,55,53.7
Central African Republic,661.24,3.983413002,0.367,4561,55,53.7
Central African Republic,661.24,3.983413002,0.367,4574,57,53.7
Central African Republic,661.24,4.000583182,0.367,4590,58,54.63
Central African Republic,661.24,4.000583182,0.367,4593,59,54.63
Central African Republic,661.24,4.000583182,0.367,4598,59,54.63
Central African Republic,661.24,4.000583182,0.367,4599,59,54.63
Central African Republic,661.24,4.000583182,0.367,4599,59,54.63
Central African Republic,661.24,4.000583182,0.367,4599,59,54.63
Central African Republic,661.24,4.000583182,0.367,4605,59,54.63
Central African Republic,661.24,4.000583182,0.367,4605,59,54.63
Central African Republic,661.24,4.000583182,0.367,4608,59,54.63
Central African Republic,661.24,4.000583182,0.367,4614,59,54.63
Central African Republic,661.24,4.000583182,0.367,4614,59,54.63
Central African Republic,661.24,4.000583182,0.367,4614,59,54.63
Central African Republic,661.24,4.000583182,0.367,4618,59,54.63
Central African Republic,661.24,4.000583182,0.367,4618,59,54.63
Central African Republic,661.24,4.000583182,0.367,4620,59,54.63
Central African Republic,661.24,4.000583182,0.367,4641,59,54.63
Central African Republic,661.24,4.000583182,0.367,4641,60,54.63
Central African Republic,661.24,4.000583182,0.367,4641,60,54.63
Central African Republic,661.24,4.000583182,0.367,4641,60,54.63
Central African Republic,661.24,4.000583182,0.367,4647,61,54.63
Central African Republic,661.24,4.000583182,0.367,4652,61,54.63
Central African Republic,661.24,4.000583182,0.367,4652,61,54.63
Central African Republic,661.24,4.000583182,0.367,4652,61,54.63
Central African Republic,661.24,4.000583182,0.367,4652,61,54.63
Central African Republic,661.24,4.000583182,0.367,4652,61,54.63
Central African Republic,661.24,4.000583182,0.367,4667,61,54.63
Central African Republic,661.24,4.000583182,0.367,4679,61,54.63
Central African Republic,661.24,4.000583182,0.367,4679,61,54.63
Central African Republic,661.24,4.000583182,0.367,4679,61,54.63
Central African Republic,661.24,4.000583182,0.367,4679,61,54.63
Central African Republic,661.24,4.000583182,0.367,4679,61,54.63
Central African Republic,661.24,4.000583182,0.367,4679,61,54.63
Central African Republic,661.24,4.000583182,0.367,4679,61,54.63
Central African Republic,661.24,4.000583182,0.367,4691,61,54.63
Central African Republic,661.24,4.000583182,0.367,4698,61,54.63
Central African Republic,661.24,4.000583182,0.367,4698,61,54.63
Central African Republic,661.24,4.000583182,0.367,4700,61,54.63
Central African Republic,661.24,4.000583182,0.367,4700,61,54.63
Central African Republic,661.24,4.000583182,0.367,4700,61,54.63
Central African Republic,661.24,4.000583182,0.367,4711,62,54.63
Central African Republic,661.24,4.000583182,0.367,4711,62,54.63
Central African Republic,661.24,4.000583182,0.367,4712,62,54.63
Central African Republic,661.24,4.000583182,0.367,4729,62,54.63
Central African Republic,661.24,4.000583182,0.367,4729,62,54.63
Central African Republic,661.24,4.000583182,0.367,4729,62,54.63
Central African Republic,661.24,4.000583182,0.367,4729,62,54.63
